"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)
            
            (6 GB RAM)",0.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",14490.0
"POCO M4 Pro (Yellow, 128 GB)
            
            (8 GB RAM)",0.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.33 cm (6.43 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Mediatek Helio G96 Processor,13999.0
"POCO X5 5G (Jaguar Black, 128 GB)
            
            (6 GB RAM)",0.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 695 Processor,15999.0
"POCO X5 5G (Wildcat Blue, 128 GB)
            
            (6 GB RAM)",0.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 695 Processor,15999.0
"realme C55 (Rainy Night, 128 GB)
            
            (8 GB RAM)",0.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,13999.0
"realme C55 (Rainforest, 128 GB)
            
            (8 GB RAM)",0.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,13999.0
"realme C55 (Sunshower, 64 GB)
            
            (6 GB RAM)",0.3,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,11999.0
"realme C55 (Sunshower, 128 GB)
            
            (8 GB RAM)",0.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,13999.0
"realme C55 (Rainforest, 64 GB)
            
            (6 GB RAM)",0.3,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,11999.0
"realme C55 (Rainy Night, 64 GB)
            
            (6 GB RAM)",0.3,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,11999.0
